"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"FT",459,"2016-04-04","97.34     ","3.87","5.469","Ketel Marte","606466","518617","Flyout","Ball","110.576   ","4417.527  ","-60.8     ","8.0       ","13","Ketel Marte flies out to right fielder Shin-Soo Choo.  ","R ","R","L","TEX","SEA","B",9,1,0,0,2016,"20.42                 ","7.63                ","-1.248","1.878               ","null","null","null",0,8,"top","166.5000","105.8000","222558","2016-04-04T22:25:58Z","455139","427261","160404_173130","-21.62","-143.748            ","-7.00","40.98","46.07","-16.79","3.26","1.50","null","null","null","96.11","2141.00","6.09",446876
"FT",460,"2016-04-04","97.58     ","3.711","5.439","Ketel Marte","606466","518617","Flyout","Ball","119.528   ","3517.676  ","-55.3     ","6.3       ","13","Ketel Marte flies out to right fielder Shin-Soo Choo.  ","R ","R","L","TEX","SEA","B",9,1,1,0,2016,"14.9                  ","8.4                 ","-0.433","1.058               ","null","null","null",0,8,"top","166.5000","105.8000","222612","2016-04-04T22:26:12Z","455139","427261","160404_173143","-16.97","-142.813            ","-9.54","30.13","39.21","-15.11","3.32","1.60","null","null","null","96.54","2248.00","6.12",446876
"FT",464,"2016-04-04","97.89     ","3.841","5.573","Ketel Marte","606466","518617","Flyout","In play, out(s)","120.830   ","4388.305  ","-70.3     ","6.9       ","2 ","Ketel Marte flies out to right fielder Shin-Soo Choo.  ","R ","R","L","TEX","SEA","X",9,1,3,2,2016,"18.61                 ","11.07               ","0.099","3.165               ","null","null","null",0,8,"top","166.5000","105.8000","222737","2016-04-04T22:27:37Z","455139","427261","160404_173308","-17.20","-144.942            ","-5.02","37.65","49.27","-9.71","3.51","1.60","296.13","89.85","45.35               ","96.33","2156.00","5.94",446876
"FT",470,"2016-04-04","98.94     ","3.611","5.625","Robinson Cano","429664","518617","Strikeout","Foul","134.360   ","3013.126  ","-55.9     ","4.5       ","14","Robinson Cano strikes out swinging.  ","R ","L","L","TEX","SEA","S",0,0,1,1,2016,"10.22                 ","9.96                ","1.449","2.559               ","null","null","null",1,8,"top","0.0000","0.0000","222845","2016-04-04T22:28:45Z","455139","427261","160404_173415","-9.90","-143.967            ","-6.72","21.38","34.57","-11.27","3.66","1.68","null","null","null","98.12","2221.00","6.09",446876
"SL",471,"2016-04-04","87.89     ","3.678","5.548","Robinson Cano","429664","518617","Strikeout","Swinging Strike","148.769   ","223.744   ","1.7       ","7.6       ","7 ","Robinson Cano strikes out swinging.  ","R ","L","L","TEX","SEA","S",0,0,1,2,2016,"0.61                  ","0.97                ","-0.7","1.74                ","null","null","null",1,8,"top","0.0000","0.0000","222912","2016-04-04T22:29:12Z","455139","427261","160404_173443","-11.29","-127.928            ","-3.63","1.02","24.73","-30.49","3.66","1.68","null","null","null","87.35","2651.00","6.05",446876
"SL",468,"2016-04-04","85.84     ","3.912","5.734","Robinson Cano","429664","518617","Strikeout","Called Strike","137.696   ","169.059   ","1.7       ","8.0       ","7 ","Robinson Cano strikes out swinging.  ","R ","L","L","TEX","SEA","S",0,0,0,0,2016,"0.62                  ","0.63                ","-0.371","2.296               ","null","null","null",1,8,"top","0.0000","0.0000","222812","2016-04-04T22:28:12Z","455139","427261","160404_173344","-10.80","-125.201            ","-2.23","0.98","24.38","-31.10","3.66","1.68","null","null","null","85.19","0.00","5.89",446876
"SL",469,"2016-04-04","87.05     ","3.821","5.541","Robinson Cano","429664","518617","Strikeout","Ball","161.581   ","742.394   ",".4        ","6.7       ","13","Robinson Cano strikes out swinging.  ","R ","L","L","TEX","SEA","B",0,0,0,1,2016,"1.26                  ","3.73                ","-0.982","1.216               ","null","null","null",1,8,"top","0.0000","0.0000","222825","2016-04-04T22:28:25Z","455139","427261","160404_173358","-12.43","-126.653            ","-5.63","2.05","25.31","-26.03","3.66","1.68","null","null","null","86.13","0.00","5.89",446876
"FF",515,"2016-04-04","93.55     ","-1.995","5.746","Kyle Seager","572122","474521","Groundout","Foul","205.277   ","2705.385  ","43.2      ","3.0       ","4 ","Kyle Seager grounds out, second baseman Rougned Odor to pitcher Shawn Tolleson.  ","R ","L","R","TEX","SEA","S",4,4,1,0,2016,"-5.66                 ","11.94               ","-0.647","2.413               ","null","null","null",0,9,"top","169.0400","153.1000","224217","2016-04-04T22:42:17Z","455139","427261","160404_174749","5.65","-135.778            ","-7.31","-10.81","23.19","-9.28","3.22","1.36","null","null","null","94.19","2161.00","6.49",446876
"FT",516,"2016-04-04","95.11     ","-2.053","5.676","Kyle Seager","572122","474521","Groundout","In play, out(s)","212.363   ","2931.331  ","54.4      ","3.4       ","1 ","Kyle Seager grounds out, second baseman Rougned Odor to pitcher Shawn Tolleson.  ","R ","L","R","TEX","SEA","X",4,4,1,1,2016,"-7.66                 ","12.04               ","-0.368","3.131               ","null","null","null",0,9,"top","169.0400","153.1000","224247","2016-04-04T22:42:47Z","455139","427261","160404_174816","7.35","-138.435            ","-5.42","-14.97","28.61","-8.55","3.22","1.36","118.47","92.36","-12.34              ","95.80","2236.00","6.71",446876
"FT",514,"2016-04-04","84.54     ","-1.637","5.562","Kyle Seager","572122","474521","Groundout","Ball","244.459   ","1830.391  ","24.5      ","7.8       ","14","Kyle Seager grounds out, second baseman Rougned Odor to pitcher Shawn Tolleson.  ","R ","L","R","TEX","SEA","B",4,4,0,0,2016,"-9.14                 ","4.32                ","1.143","0.288               ","null","null","null",0,9,"top","169.0400","153.1000","224153","2016-04-04T22:41:53Z","455139","427261","160404_174725","9.64","-123.097            ","-7.57","-14.01","24.62","-25.48","3.29","1.49","null","null","null","85.30","1093.00","6.85",446876
"FF",521,"2016-04-04","94.87     ","-1.779","5.645","Franklin Gutierrez","429711","474521","Strikeout","Called Strike","192.062   ","2129.415  ","12.7      ","3.0       ","14","Franklin Gutierrez strikes out swinging.  ","R ","R","R","TEX","SEA","S",0,0,0,1,2016,"-2.16                 ","10.05               ","0.212","1.364               ","null","null","null",1,9,"top","0.0000","0.0000","224357","2016-04-04T22:43:57Z","455139","427261","160404_174929","6.22","-137.471            ","-9.45","-4.22","24.26","-12.44","3.30","1.43","null","null","null","95.93","2064.00","6.71",446876
"FF",523,"2016-04-04","95.11     ","-1.645","5.661","Franklin Gutierrez","429711","474521","Strikeout","Ball","180.732   ","2227.081  ","-5.4      ","2.6       ","14","Franklin Gutierrez strikes out swinging.  ","R ","R","R","TEX","SEA","B",0,0,1,2,2016,"-0.14                 ","10.84               ","1.266","2.149               ","null","null","null",1,9,"top","0.0000","0.0000","224452","2016-04-04T22:44:52Z","455139","427261","160404_175025","7.99","-137.241            ","-7.54","-0.27","26.08","-11.11","3.22","1.43","null","null","null","95.66","2241.00","6.79",446876
"FF",524,"2016-04-04","95.06     ","-1.808","5.629","Franklin Gutierrez","429711","474521","Strikeout","Foul","170.138   ","2596.388  ","-28.7     ","2.2       ","6 ","Franklin Gutierrez strikes out swinging.  ","R ","R","R","TEX","SEA","S",0,0,2,2,2016,"2.17                  ","12.47               ","0.472","2.387               ","null","null","null",1,9,"top","0.0000","0.0000","224519","2016-04-04T22:45:19Z","455139","427261","160404_175050","5.43","-136.633            ","-7.33","4.19","24.68","-8.08","3.30","1.43","null","76.41","44.73               ","95.04","2183.00","6.61",446876
"FF",520,"2016-04-04","93.34     ","-1.773","5.923","Franklin Gutierrez","429711","474521","Strikeout","Called Strike","206.781   ","2669.556  ","41.9      ","3.2       ","2 ","Franklin Gutierrez strikes out swinging.  ","R ","R","R","TEX","SEA","S",0,0,0,0,2016,"-5.97                 ","11.78               ","-0.066","2.901               ","null","null","null",1,9,"top","0.0000","0.0000","224337","2016-04-04T22:43:37Z","455139","427261","160404_174910","6.68","-135.632            ","-6.29","-11.25","26.39","-9.89","3.39","1.51","null","null","null","93.83","2234.00","6.52",446876
"FT",522,"2016-04-04","94.98     ","-1.603","5.792","Franklin Gutierrez","429711","474521","Strikeout","Ball","208.205   ","2393.188  ","34.6      ","3.3       ","12","Franklin Gutierrez strikes out swinging.  ","R ","R","R","TEX","SEA","B",0,0,0,2,2016,"-5.5                  ","10.21               ","1.244","3.269               ","null","null","null",1,9,"top","0.0000","0.0000","224424","2016-04-04T22:44:24Z","455139","427261","160404_174957","9.73","-137.098            ","-4.65","-10.69","24.25","-12.24","3.27","1.43","null","null","null","95.41","2209.00","6.57",446876
"FF",525,"2016-04-04","95.27     ","-1.684","5.8","Franklin Gutierrez","429711","474521","Strikeout","Swinging Strike","199.185   ","2318.588  ","26.1      ","2.9       ","2 ","Franklin Gutierrez strikes out swinging.  ","R ","R","R","TEX","SEA","S",0,0,2,2,2016,"-3.69                 ","10.57               ","0.14","2.738               ","null","null","null",1,9,"top","0.0000","0.0000","224547","2016-04-04T22:45:47Z","455139","427261","160404_175119","6.31","-137.254            ","-6.28","-7.21","23.70","-11.46","3.30","1.43","null","null","null","96.01","2260.00","6.85",446876
"FF",531,"2016-04-04","95.00     ","-1.951","5.572","Adam Lind","452252","474521","Strikeout","Called Strike","196.774   ","2653.414  ","33.9      ","2.5       ","13","Adam Lind called out on strikes.  ","R ","L","R","TEX","SEA","S",0,0,0,2,2016,"-3.74                 ","12.36               ","-1.046","1.856               ","null","null","null",2,9,"top","0.0000","0.0000","224707","2016-04-04T22:47:07Z","455139","427261","160404_175239","3.79","-136.924            ","-8.62","-7.23","24.86","-8.20","3.37","1.56","null","null","null","95.25","2120.00","6.70",446876
"FF",529,"2016-04-04","93.92     ","-1.872","5.65","Adam Lind","452252","474521","Strikeout","Called Strike","184.519   ","2094.485  ","4.5       ","3.0       ","11","Adam Lind called out on strikes.  ","R ","L","R","TEX","SEA","S",0,0,0,0,2016,"-0.82                 ","10.38               ","-1.095","2.631               ","null","null","null",2,9,"top","0.0000","0.0000","224628","2016-04-04T22:46:28Z","455139","427261","160404_175201","2.37","-135.061            ","-5.71","-1.54","26.62","-12.74","3.51","1.56","null","null","null","93.73","2140.00","6.67",446876
"CH",530,"2016-04-04","83.28     ","-1.588","5.681","Adam Lind","452252","474521","Strikeout","Swinging Strike","179.995   ","996.314   ","-.7       ","6.5       ","7 ","Adam Lind called out on strikes.  ","R ","L","R","TEX","SEA","S",0,0,0,1,2016,"0.0                   ","5.44                ","-0.578","1.935               ","null","null","null",2,9,"top","0.0000","0.0000","224646","2016-04-04T22:46:46Z","455139","427261","160404_175218","2.43","-120.278            ","-4.02","0.00","17.30","-23.91","3.61","1.63","null","null","null","84.18","1202.00","6.83",446876
"FF",418,"2016-04-04","92.42     ","1.856","5.972","Norichika Aoki","493114","430935","Groundout","Swinging Strike","187.512   ","3480.165  ","69.4      ","1.3       ","11","Norichika Aoki grounds out, second baseman Rougned Odor to first baseman Mitch Moreland.  ","R ","L","L","TEX","SEA","S",4,4,0,1,2016,"-2.28                 ","17.28               ","-0.981","2.681               ","null",429711,455104,2,7,"top","146.2000","156.6600","221237","2016-04-04T22:12:37Z","455139","427261","160404_171809","-6.73","-133.36             ","-8.64","-4.18","24.23","-0.46","3.24","1.49","null","null","null","92.18","2133.00","6.41",446876
"CU",420,"2016-04-04","79.80     ","2.214","6.033","Norichika Aoki","493114","430935","Groundout","In play, out(s)","276.654   ","1570.325  ","21.1      ","10.9      ","13","Norichika Aoki grounds out, second baseman Rougned Odor to first baseman Mitch Moreland.  ","R ","L","L","TEX","SEA","X",4,4,0,2,2016,"-9.17                 ","-1.12               ","-1.239","2.166               ","null",429711,455104,2,7,"top","146.2000","156.6600","221336","2016-04-04T22:13:36Z","455139","427261","160404_171906","-5.15","-115.049            ","-1.42","-12.37","20.16","-33.62","3.24","1.49","136.36","83.50","-13.08              ","78.40","2305.00","5.85",446876
"CH",417,"2016-04-04","83.78     ","1.925","6.077","Norichika Aoki","493114","430935","Groundout","Called Strike","144.356   ","1977.006  ","-22.5     ","5.7       ","11","Norichika Aoki grounds out, second baseman Rougned Odor to first baseman Mitch Moreland.  ","R ","L","L","TEX","SEA","S",4,4,0,0,2016,"6.44                  ","8.94                ","-0.718","2.483               ","null",429711,455104,2,7,"top","146.2000","156.6600","221218","2016-04-04T22:12:18Z","455139","427261","160404_171748","-8.36","-121.491            ","-4.73","9.65","23.41","-18.72","3.17","1.39","null","null","null","83.22","1661.00","6.23",446876
"FF",419,"2016-04-04","93.38     ","1.94","6.039","Norichika Aoki","493114","430935","Groundout","Foul","167.687   ","2901.253  ","-32.7     ","1.8       ","4 ","Norichika Aoki grounds out, second baseman Rougned Odor to first baseman Mitch Moreland.  ","R ","L","L","TEX","SEA","S",4,4,0,2,2016,"3.04                  ","13.86               ","-0.668","2.592               ","null",429711,455104,2,7,"top","146.2000","156.6600","221301","2016-04-04T22:13:01Z","455139","427261","160404_171832","-8.06","-133.69             ","-8.11","5.70","18.54","-6.05","3.24","1.49","null","null","null","92.65","2134.00","6.18",446876
"FF",335,"2016-04-04","91.09     ","1.94","6.112","Robinson Cano","429664","430935","Groundout","In play, out(s)","141.788   ","2749.804  ","-45.6     ","4.4       ","5 ","Robinson Cano grounds out, second baseman Rougned Odor to first baseman Mitch Moreland.  ","R ","L","L","TEX","SEA","X",4,4,0,0,2016,"8.62                  ","10.91               ","-0.065","2.469               ","null","null","null",1,6,"top","154.8300","162.7700","214629","2016-04-04T21:46:29Z","455139","427261","160404_165200","-8.22","-132.088            ","-7.19","15.49","23.71","-12.50","3.66","1.68","118.26","97.00","-18.71              ","91.49","2066.00","6.53",446876
"CH",331,"2016-04-04","81.35     ","2.1","6.186","Ketel Marte","606466","430935","Groundout","In play, out(s)","118.832   ","2266.823  ","-32.3     ","8.1       ","12","Ketel Marte grounds out, second baseman Rougned Odor to first baseman Mitch Moreland.  ","R ","R","L","TEX","SEA","X",4,4,0,1,2016,"11.44                 ","6.24                ","0.945","2.732               ","null","null","null",0,6,"top","139.0900","149.0300","214551","2016-04-04T21:45:51Z","455139","427261","160404_165121","-6.16","-117.906            ","-3.05","16.14","21.94","-23.29","3.51","1.60","142.45","75.97","6.92                ","81.48","1381.00","6.68",446876
"FF",330,"2016-04-04","91.35     ","1.845","6.136","Ketel Marte","606466","430935","Groundout","Called Strike","155.955   ","2856.449  ","-42.1     ","3.1       ","8 ","Ketel Marte grounds out, second baseman Rougned Odor to first baseman Mitch Moreland.  ","R ","R","L","TEX","SEA","S",4,4,0,0,2016,"5.93                  ","13.24               ","-0.083","1.702               ","null","null","null",0,6,"top","139.0900","149.0300","214540","2016-04-04T21:45:40Z","455139","427261","160404_165108","-7.08","-132.161            ","-10.02","10.60","25.20","-8.41","3.43","1.55","null","null","null","91.34","2074.00","6.51",446876
"FC",4,"2016-04-04","88.46     ","1.903","6.075","Norichika Aoki","493114","430935","Groundout","Ball","175.180   ","1784.891  ","-.5       ","4.2       ","13","Norichika Aoki grounds out, second baseman Rougned Odor to first baseman Mitch Moreland.  ","R ","L","L","TEX","SEA","B",4,4,0,1,2016,"0.78                  ","9.16                ","-1.221","1.663               ","null","null","null",0,1,"top","147.2100","158.7000","200948","2016-04-04T20:09:48Z","455139","427261","160404_151516","-8.24","-128.016            ","-8.06","1.32","19.53","-16.48","3.20","1.44","null","null","null","88.55","2004.00","6.23",446876
